fips,rural_raw_value,drinking_water_violations_raw_value,severe_housing_problems_raw_value,severe_housing_cost_burden_raw_value
31161,1,0,0.1079136691,0.114820435
31163,1,0,0.0909090909,0.0987654321
31165,1,0,0.0869565217,0.084375
31167,0.7333105101,0,0.1083521445,0.0878070974
31169,1,0,0.0729927007,0.0658227848
31171,1,0,0.049122807,0.061302682
31173,1,0,0.187654321,0.093966898
31175,1,0,0.1043478261,0.0712643678
31177,0.616534867,1,0.0681544029,0.0753474762
31179,0.3833144271,0,0.1561238223,0.1018492962
31181,1,0,0.0731707317,0.052957359
31183,1,0,0.1044776119,0.0483383686
31185,0.4358938053,0,0.1081322609,0.0922591424
32001,0.3434315723,1,0.1419784726,0.1169286321
32003,0.0126892496,1,0.2064939758,0.1845754765
32005,0.297304397,1,0.1506456241,0.1473735409
32007,0.5179881569,0,0.1079774376,0.1065334113
32009,1,0,0.2041237113,0.3683035714
32011,1,0,0.0990990991,0.1044247788
32013,0.3898756147,0,0.1241734019,0.0862251856
32015,1,0,0.1391304348,0.1007895959
32017,1,0,0.1184971098,0.073015873
32019,0.4462564362,1,0.1324977619,0.1345111689
32021,1,0,0.1095100865,0.1445929526
32023,0.2731678006,1,0.1571695469,0.1314949755
32027,1,0,0.0619946092,0.0737379467
32029,0.8913255361,0,0.1459627329,0.1403415155
32031,0.0417170272,1,0.1719345616,0.1460677083
32033,0.5093612335,0,0.1120689655,0.0744029394
32510,0.0597895598,,0.1718413109,0.1417255037
33001,0.5445412448,1,0.1417676965,0.1270091396
33003,0.8947851598,1,0.1579925651,0.137170197
33005,0.6911899343,0,0.1347115705,0.1198667026
33007,0.6911219138,0,0.1133186166,0.110696981
33009,0.6567527821,1,0.1360791733,0.1406165495
33011,0.2443720932,1,0.1399491864,0.122599767
33013,0.5464995319,1,0.1273341783,0.1084952394
33015,0.2901017264,1,0.1244358478,0.1183398631
33017,0.3673647136,1,0.1467509382,0.140201242
33019,0.7813668346,0,0.1336816226,0.1527697911
34001,0.1493512643,1,0.214533365,0.1838712124
34003,0.0012105904,0,0.2010181401,0.1766191656
34005,0.0976962716,1,0.1393851508,0.1339370747
34007,0.0130777386,1,0.1884584137,0.168383286
34009,0.1859588718,0,0.1772694782,0.1563514893
34011,0.2449076236,1,0.222746988,0.1990900503
34013,0.0001377749,1,0.2635274613,0.231801239
34015,0.1131679755,0,0.1380272669,0.1356344588
34017,0,1,0.2630378673,0.2088724584
34019,0.5834722793,1,0.1271056662,0.1200170583
34021,0.0507796768,0,0.186704591,0.1640187897
34023,0.0097652584,1,0.1929505268,0.1547690241
34025,0.0512884255,1,0.1664902065,0.1574656873
34027,0.0855493486,1,0.1482153337,0.1386053656
34029,0.0369317781,1,0.1804357885,0.1604317367
34031,0.0283123266,1,0.2726369853,0.225371089
34033,0.5315791909,1,0.171480509,0.1628509187
34035,0.0753153946,0,0.1592549755,0.1394308019
34037,0.4863646764,1,0.1312274368,0.1259426714
34039,0,0,0.2186342913,0.1769165071
34041,0.4322004524,1,0.1422699246,0.1355489426
35001,0.0398140866,1,0.1774144172,0.1620129788
35003,1,1,0.0878688525,0.0498721228
35005,0.2505640223,0,0.1563777156,0.1478175489
35006,0.6330045635,1,0.1953371141,0.0973578029
35007,0.5455719706,1,0.1072695035,0.1077407918
35009,0.1882304357,0,0.1692644244,0.1642150008
35011,1,0,0.0672413793,0.0505902192
35013,0.2248623389,1,0.1807093263,0.1513620193
35015,0.2202233848,1,0.1088953619,0.0866213984
35017,0.404222104,1,0.1547779273,0.1043165468
35019,1,1,0.1004366812,0.0918674699
35021,1,0,0.1,0.0583657588
35023,1,1,0.1333333333,0.0928270042
35025,0.2489154523,0,0.1471698113,0.1158719791
35027,0.4552271942,0,0.1226361032,0.1144873108
35028,0.049796591,0,0.0591531756,0.0490978274
35029,0.4134974633,1,0.1348811498,0.1178513545
35031,0.6646456887,0,0.2756379393,0.0943090281
35033,1,1,0.1169014085,0.0386398764
35035,0.5459691328,1,0.1280203476,0.1032529397
35037,0.4034987423,0,0.1160714286,0.1686906019
35039,0.5640561901,1,0.1312523505,0.0929459381
35041,0.3641811266,1,0.1675126904,0.1228976099
35043,0.191548974,1,0.122374685,0.0908083755
35045,0.3520355743,1,0.1962352362,0.1402107541
35047,0.4658284622,1,0.1912663755,0.1488801054
35049,0.3503807574,1,0.1787259889,0.1580251363
35051,0.333707671,1,0.1240601504,0.1281999597
35053,0.5105754745,1,0.1240951396,0.0980749747
35055,0.5457972107,1,0.1534267913,0.1732944181
35057,1,1,0.1332099907,0.0771769019
35059,1,0,0.0980392157,0.1157407407
35061,0.2997178663,1,0.1397260274,0.1277667946
36001,0.0956810906,1,0.1419448587,0.1468500273
36003,0.8850740486,1,0.1181763647,0.1077677544
36005,6.7904613e-07,0,0.3854778072,0.3119479055
36007,0.2494727782,0,0.1483401209,0.1448835238
36009,0.6180914306,1,0.1322801979,0.1148468492
36011,0.5877531214,1,0.1233458585,0.124228699
36013,0.4406887206,0,0.1504241282,0.1349480302
36015,0.2590673575,0,0.1342585829,0.1507978411
36017,0.8335874629,0,0.1146545178,0.1087931574
36019,0.6373132272,1,0.1181284744,0.1230816928
36021,0.8276758161,1,0.1543810848,0.1513375593
36023,0.4687773719,1,0.1245892662,0.1372948563
36025,0.9054798231,0,0.1403840952,0.1449338726
36027,0.317396109,1,0.1654808252,0.1568453069
36029,0.1030856098,1,0.1468869785,0.1425088809
36031,0.8650116369,1,0.1100859052,0.1199513538
36033,0.702008201,1,0.1395474138,0.1102626591
36035,0.507051234,0,0.1232151082,0.1317190842
36037,0.6212064123,1,0.1236713001,0.0977179879
36039,0.7320940519,1,0.1415472779,0.1415625352
36041,1,1,0.0927835052,0.0901803607
36043,0.5260147325,1,0.0994271686,0.1013185569
36045,0.4938014582,1,0.1314951115,0.1296847771
36047,0,0,0.3231872583,0.2552715757
36049,1,1,0.1085604974,0.1006960999
36051,0.7137820616,1,0.1197417743,0.1018214015
36053,0.691601976,0,0.1263115416,0.1242451083
36055,0.0812016175,1,0.1535958712,0.1405590777
36057,0.4542719858,1,0.1494313674,0.1403565466
36059,0.0042908093,0,0.1974645869,0.1745479709
36061,0,0,0.2478509935,0.2164455559
36063,0.2997235101,0,0.1229590137,0.1198509882
36065,0.3435778137,1,0.1303582237,0.1181254082
36067,0.1463938252,1,0.1489585249,0.139882786
36069,0.448558573,1,0.1142979912,0.1070113072
36071,0.275821684,1,0.2092113185,0.1972211444
36073,0.6654933941,0,0.1663066955,0.145
36075,0.6272622846,0,0.1388235294,0.1284303204
36077,0.7271375846,1,0.1300668151,0.1092839395
36079,0.3502170619,1,0.1704184704,0.1658175217
36081,3.07633e-05,0,0.2992618921,0.2391387433
36083,0.3313163284,1,0.1277509798,0.1160378381
36085,0,0,0.2294284197,0.2126812521
36087,0.0038985721,1,0.2588586531,0.2242336375
36089,0.6693516428,0,0.1547604609,0.1362712033
36091,0.2848468636,1,0.1088623122,0.104711561
36093,0.0884848255,0,0.1498197903,0.1545311439
36095,0.8303829845,1,0.1213872832,0.1070153591
36097,1,0,0.1173740053,0.1100633357
36099,0.5791683918,1,0.118338846,0.1194344164
36101,0.5977731236,1,0.1091849935,0.1076744125
36103,0.0196419209,1,0.1931996875,0.1758511249
36105,0.7505596256,1,0.1596390769,0.1516438356
36107,0.6640800743,0,0.0903273443,0.0962440131
36109,0.4410629847,0,0.2092562369,0.189234854
36111,0.5612341972,1,0.1809818105,0.1799020864
36113,0.3215540715,1,0.1138072454,0.1225733942
36115,0.7549835242,1,0.1260643821,0.109586728
36117,0.7477953179,1,0.1209954991,0.1130301234
36119,0.0453309599,1,0.2209019936,0.1918873943
36121,0.8996817251,1,0.0901071204,0.071900032
36123,0.6855574393,0,0.1250727167,0.1214602525
37001,0.2644459353,0,0.1315789474,0.1107812406
37003,0.8908462298,0,0.0963319748,0.072135785
37005,1,0,0.1289308176,0.1089023336
37007,0.7776921333,0,0.187947494,0.1729801325
37009,1,0,0.089978678,0.0941494149
37011,1,0,0.1073667712,0.0785189914
37013,0.6302741199,0,0.1480086114,0.1141409133
37015,1,0,0.2121001391,0.1705366754
37017,1,1,0.1901653612,0.1925734024
37019,0.3638152649,0,0.1411520498,0.1250858997
37021,0.2230341582,0,0.1350712044,0.1248550133
37023,0.4592326139,0,0.1136,0.1032146419
37025,0.1727205895,1,0.1163209498,0.1136986127
37027,0.4282100878,0,0.1149497487,0.0744565564
37029,0.9475615645,0,0.1200527704,0.0992944865
37031,0.3059716928,0,0.1119055537,0.1203330647
37033,0.9982846587,0,0.096567772,0.1034441233
37035,0.3515721312,0,0.1150903211,0.0843275747
37037,0.6403618011,0,0.1322602058,0.1060552804
37039,1,0,0.0974130962,0.0855310621
37041,0.6841990079,0,0.1451355662,0.1408202781
37043,1,0,0.1834951456,0.1579278523
37045,0.6220118771,0,0.1517796263,0.114427157
37047,0.8969638307,0,0.1430057202,0.1417358923
37049,0.3537629071,0,0.14782286,0.1221539304
37051,0.1384168638,0,0.1829258549,0.170222627
37053,0.9588256228,0,0.111682243,0.1138152538
37055,0.220804551,0,0.1370814908,0.1371989074
37057,0.4771443793,0,0.1139060984,0.1030363365
37059,0.7044156209,1,0.1271446078,0.0953379378
37061,1,0,0.1374527112,0.1074492572
37063,0.0511308888,0,0.1571633022,0.1336057867
37065,0.4479550102,1,0.1747144341,0.1568808837
37067,0.075814841,0,0.1518752074,0.1290456815
37069,0.7889256705,1,0.1258096173,0.1127391436
37071,0.1886129427,1,0.1490812761,0.1427023888
37073,1,0,0.1316425121,0.1235142119
37075,1,0,0.1015873016,0.0667514304
37077,0.7143395855,0,0.1374822527,0.1296810966
37079,1,0,0.1607669617,0.1351476015
37081,0.1415668605,0,0.1522423664,0.1365342988
37083,0.5605898564,0,0.1882793017,0.1604050792
37085,0.6415608529,0,0.1319171535,0.125887283
37087,0.4688431123,0,0.140530303,0.112990769
37089,0.3427903097,1,0.1171681781,0.1168358904
37091,0.774452487,0,0.1613098848,0.1530702307
37093,0.4260973081,0,0.1717029088,0.1420028209
37095,1,0,0.19,0.2211081794
37097,0.3185871993,0,0.1096171538,0.0956953225
37099,0.6666589343,1,0.1609467456,0.1337040762
37101,0.5300394909,1,0.1298607462,0.1057481023
37103,1,1,0.1335978836,0.1093238822
37105,0.4210160386,0,0.1455004205,0.1264580012
37107,0.618119807,0,0.1693388974,0.1511316397
37109,0.7373920055,0,0.1150155027,0.1048159456
37111,0.7301135089,0,0.0930807249,0.0678593812
37113,0.7471767439,1,0.1287878788,0.1134333486
37115,1,0,0.1274154589,0.1053711063
37117,0.7493531841,0,0.1306695464,0.1161290323
37119,0.0084438835,0,0.1533083846,0.1427653787
37121,1,0,0.0892857143,0.0845442536
37123,1,0,0.1185510428,0.0915719494
37125,0.4954325308,1,0.1284640966,0.1071092563
37127,0.496714752,1,0.1611741161,0.1121609514
37129,0.0171066273,0,0.172406745,0.1651523088
37131,0.8835212638,0,0.1778228533,0.1469604016
37133,0.362667175,1,0.1483139577,0.1381105912
37135,0.2904449346,0,0.1736789267,0.156428246
37137,1,0,0.12109375,0.1187873788
37139,0.4505275094,0,0.1497343958,0.1322726668
37141,0.6100858761,1,0.1324210991,0.120083344
37143,1,0,0.149956408,0.1269025875
37145,0.7570146047,0,0.1481946625,0.1356703409
37147,0.2685161798,0,0.1891473958,0.1570264305
37149,0.9141659768,0,0.1006399069,0.1058619837
37151,0.6018408695,0,0.1344274056,0.1068644298
37153,0.4450472687,1,0.1807857581,0.1814795452
37155,0.7601476015,1,0.1580255682,0.136128632
37157,0.6091705454,1,0.128279499,0.1104896239
37159,0.4220731915,1,0.1339100658,0.129241696
37161,0.6778598473,0,0.1427193828,0.1112751946
37163,0.8422149197,0,0.1381578947,0.1178348715
37165,0.5252238544,1,0.1927957429,0.169980644
37167,0.7282093946,0,0.1309498625,0.0994068494
37169,0.8052336029,0,0.1217043941,0.0914624379
37171,0.7568071301,0,0.1186855445,0.1015277234
37173,1,0,0.1371480472,0.1343959428
37175,0.6041047717,0,0.1126461211,0.1219547046
37177,1,0,0.1307420495,0.1098010317
37179,0.2763286565,0,0.1014972921,0.0933170537
37181,0.5327633989,0,0.162464986,0.1547807713
37183,0.0515738306,1,0.126591574,0.1197754381
37185,1,0,0.1182934712,0.1345865686
37187,1,0,0.205465587,0.1617951669
37189,0.4890359797,0,0.2105263158,0.2341680412
37191,0.5358850451,0,0.1547262618,0.1240434598
37193,0.6984947475,0,0.0979277462,0.0868353934
37195,0.3794425264,1,0.1574421513,0.1468246324
37197,1,0,0.1082265678,0.0756801547
37199,1,0,0.1187664042,0.1196592398
38001,1,0,0.11,0.1076604555
38003,0.3967566571,0,0.0972078594,0.1046536564
38005,1,0,0.1657894737,0.1091854419
38007,1,0,0.0950819672,0.0855457227
38009,1,1,0.083172147,0.0715909091
38011,1,0,0.0714285714,0.0758965805
38013,1,0,0.0596685083,0.0470324748
38015,0.2430782669,0,0.1018436109,0.0954156171
38017,0.0909470261,0,0.1199102276,0.1065674571
38019,1,0,0.0803858521,0.0587044534
38021,1,1,0.0899742931,0.0852116548
38023,1,0,0.0879120879,0.0691609977
38025,1,0,0.1118644068,0.0831556503
38027,1,0,0.1090047393,0.0675300648
38029,1,0,0.0897009967,0.073943662
38031,1,0,0.0756013746,0.0731197772
38033,1,0,0.0972222222,0.0418760469
38035,0.1922782561,0,0.1673687622,0.1324122994
38037,1,0,0.0900473934,0.1072492552
38039,1,0,0.0918918919,0.0895522388
38041,1,0,0.0966183575,0.0780075188
38043,1,0,0.0769230769,0.0800395257
38045,1,0,0.0867052023,0.0749542962
38047,1,0,0.0844155844,0.1020710059
38049,1,0,0.0836909871,0.0793726236
38051,1,0,0.0775510204,0.0763016158
38053,0.5452257889,0,0.1663286004,0.0817057875
38055,1,0,0.0817073171,0.0625451046
38057,1,0,0.0967283073,0.0820832154
38059,0.2889069118,0,0.0929353986,0.0964721744
38061,1,0,0.1051873199,0.0672340426
38063,1,0,0.0643939394,0.0594639866
38065,1,0,0.0875912409,0.0947521866
38067,1,0,0.0714285714,0.0860099929
38069,1,0,0.1137724551,0.1310734463
38071,0.3543300302,0,0.0986775178,0.0877948718
38073,1,0,0.0563991323,0.0785553047
38075,1,0,0.0701754386,0.0636363636
38077,0.5218101519,0,0.1371814093,0.1055758684
38079,1,1,0.1705006766,0.0969643383
38081,1,0,0.0478873239,0.0599022005
38083,1,1,0.08,0.0408805031
38085,1,0,0.2122641509,0.1342975207
38087,1,0,0.046875,0.0566666667
38089,0.236937526,0,0.140952381,0.1110763454
38091,1,0,0.0967741935,0.0801282051
38093,0.2957439911,1,0.1527012128,0.1427462289
38095,1,0,0.0867346939,0.0988636364
38097,1,0,0.0702290076,0.0817472699
38099,1,0,0.0928176796,0.0706547339
38101,0.2716572033,0,0.1353813181,0.0975229956
38103,1,0,0.0604395604,0.0771495878
38105,0.2793650794,0,0.13869807,0.0712361971
39001,1,0,0.1313330054,0.1105144453
39003,0.3097567657,0,0.1208507499,0.1028344757
39005,0.6338017427,0,0.1169020945,0.0996972855
39007,0.5198720971,0,0.1425776154,0.115438439
39009,0.4869696145,0,0.1925826631,0.175226307
39011,0.3870578605,0,0.0768415474,0.0744692316
39013,0.6150954178,0,0.0673493501,0.0830096504
39015,0.9579631834,0,0.1098998232,0.0948614177
39017,0.096106897,0,0.1190509518,0.1110433451
39019,1,0,0.0867256637,0.0809720312
39021,0.7061786434,0,0.0819090616,0.0757983083
39023,0.2538510746,1,0.118185941,0.1073350221
39025,0.2626928922,0,0.1140795989,0.0968639597
39027,0.7014136799,0,0.1157099698,0.1116370062
39029,0.5549731539,0,0.0986324579,0.1021758977
39031,0.6631159183,0,0.1219428178,0.1143867091
39033,0.3408447353,1,0.1031613977,0.0864338214
39035,0.0056553636,0,0.1571930016,0.1498832149
39037,0.717295349,0,0.0905162065,0.084048693
39039,0.5357310766,0,0.0932006633,0.0756587703
39041,0.2032934188,1,0.0826257348,0.0826723497
39043,0.2818888683,0,0.1274034704,0.1186107892
39045,0.3558938089,0,0.1098720609,0.0946913643
39047,0.4808814894,0,0.1163905841,0.1216854341
39049,0.0137263211,1,0.1518404051,0.1416042021
39051,0.821529745,1,0.0832090665,0.0775396199
39053,0.8036618754,0,0.1355181577,0.0940003726
39055,0.7855383293,1,0.1146099291,0.0805707697
39057,0.2242477644,0,0.0998038624,0.0920350494
39059,0.624668297,0,0.1264332197,0.1081465211
39061,0.0238202155,0,0.154923673,0.1479366826
39063,0.3180859584,1,0.0888817584,0.0941358522
39065,0.5642428981,1,0.105149286,0.0927955444
39067,1,0,0.1417391304,0.1302366345
39069,0.6794158051,1,0.0724637681,0.0704877827
39071,0.7371932498,0,0.1107413011,0.088754847
39073,0.7060962567,0,0.0858540925,0.0745196624
39075,1,1,0.1242424242,0.0815036863
39077,0.5142661999,1,0.1062687849,0.0951500748
39079,0.6423912045,0,0.1359223301,0.126559273
39081,0.3927416512,0,0.1083099907,0.1122548068
39083,0.6971827618,0,0.1060672196,0.0876242898
39085,0.0751022128,0,0.0948938553,0.1009774635
39087,0.4527815934,0,0.1371074746,0.1330056246
39089,0.3378071802,0,0.1125263793,0.1034652212
39091,0.5563380282,0,0.0990491284,0.0940672589
39093,0.1426362137,0,0.1288259109,0.1239396949
39095,0.0498517201,1,0.1416703836,0.1341659608
39097,0.6616009493,0,0.0876152833,0.0762083027
39099,0.1564339892,0,0.1218973226,0.121460238
39101,0.3468688321,0,0.1216494845,0.1106878307
39103,0.3405929742,0,0.0941704036,0.0877183091
39105,0.8802791535,0,0.120412844,0.1050462153
39107,0.7159518435,0,0.0850863422,0.0668050576
39109,0.3058267601,0,0.0961182994,0.0946136364
39111,0.9866268211,0,0.1087151842,0.102980512
39113,0.0552363724,0,0.1332007073,0.1254531752
39115,1,1,0.1163410302,0.1031004856
39117,0.9998855508,0,0.101532567,0.0872333896
39119,0.5104617521,1,0.1398292611,0.1168539998
39121,1,0,0.100867679,0.0623869801
39123,0.6246655436,1,0.0856107083,0.0742714593
39125,1,1,0.0762032086,0.0706713781
39127,0.8045921826,0,0.1113236419,0.0992401923
39129,0.6045542288,0,0.1166384931,0.1063228197
39131,0.8165608387,0,0.1517175573,0.1434756938
39133,0.3799593302,0,0.1358687076,0.1226810673
39135,0.7625795751,0,0.0930930931,0.0739784946
39137,0.8422977562,1,0.0661094225,0.0642123288
39139,0.3365403086,1,0.1282698717,0.1048309278
39141,0.5884580961,0,0.1368188763,0.1210812708
39143,0.4324741918,0,0.1143097289,0.1037791681
39145,0.5533861204,0,0.1326820604,0.1159334346
39147,0.4559915742,1,0.0978956999,0.0802061373
39149,0.5701015965,0,0.0797612588,0.072026251
39151,0.1475831859,1,0.1067508499,0.1005929649
39153,0.0378200241,0,0.128567361,0.124055805
39155,0.2717784698,1,0.119837628,0.1108622351
39157,0.4984506181,0,0.1204195433,0.1068679451
39159,0.450066896,0,0.0766566613,0.06633535
39161,0.5042342124,1,0.0943314582,0.0786339755
39163,0.943203125,0,0.1415841584,0.096605197
39165,0.1751734155,1,0.0832375259,0.0816349523
39167,0.5833765538,0,0.1043585021,0.0917980941
39169,0.5584033398,0,0.1187308086,0.0891022363
39171,0.7510107272,0,0.0753604194,0.096852459
39173,0.3007077612,0,0.1203546501,0.1150789888
39175,0.6973515982,0,0.0708356392,0.0685305148
40001,1,0,0.1521418021,0.1058637084
40003,1,0,0.0856353591,0.0692788189
40005,1,1,0.1238485159,0.0898703582
40007,1,0,0.0758426966,0.0927318296
40009,0.5036144578,0,0.1385199241,0.129785501
40011,1,1,0.0988700565,0.100805153
40013,0.5805240194,1,0.1395939086,0.1041018551
40015,0.8142512526,1,0.1033534909,0.0841331911
40017,0.1952074091,1,0.1043375251,0.0951432838
40019,0.5541320334,1,0.1209327549,0.1042831581
40021,0.6181868389,1,0.1421218187,0.1228808673
40023,0.6485497043,1,0.1172893136,0.1251181251
40025,1,0,0.0289156627,0.048092869
40027,0.157149238,1,0.1361675635,0.1211623736
40029,1,1,0.1124401914,0.0904338735
40031,0.2779029928,1,0.1456728591,0.1320702145
40033,1,1,0.0975,0.0803757829
40035,0.6407457291,1,0.1549566891,0.1087967644
40037,0.6247456588,0,0.1204217536,0.0918648027
40039,0.2951285379,1,0.1516544118,0.1112719552
40041,0.7968908582,1,0.1425948592,0.1093632959
40043,1,1,0.0897009967,0.0571625344
40045,1,0,0.0782312925,0.0786598689
40047,0.2013175063,1,0.1281675393,0.1035132294
40049,0.7814156533,1,0.1066734075,0.097653773
40051,0.7216351857,1,0.0956759443,0.0798546262
40053,1,1,0.0662251656,0.0771954674
40055,1,1,0.0961538462,0.1011176158
40057,1,0,0.0994764398,0.0860702152
40059,1,0,0.1046025105,0.0638841567
40061,1,1,0.1420765027,0.0791746641
40063,0.6810054612,1,0.082156611,0.0772058824
40065,0.2386524107,1,0.0827300931,0.0751720487
40067,1,1,0.104622871,0.0792682927
40069,1,0,0.1229193342,0.080420574
40071,0.3108466819,1,0.1179426544,0.0911588412
40073,1,1,0.0976491863,0.1005660377
40075,1,1,0.0810397554,0.1044823232
40077,1,1,0.1324675325,0.1044340723
40079,0.7997672921,1,0.1185815603,0.1040276454
40081,1,1,0.1003984064,0.08919495
40083,0.6195742105,0,0.0936952715,0.0775718698
40085,1,0,0.1183098592,0.0816956766
40087,0.8702174644,1,0.1038085608,0.0903172273
40089,0.8207632894,1,0.1174899866,0.0853542104
40091,1,1,0.1264685556,0.108975265
40093,1,1,0.0772870662,0.0660471291
40095,1,1,0.107747106,0.1062740077
40097,0.7583363213,0,0.1214333112,0.1009841974
40099,0.6513952819,1,0.1237322515,0.0873436506
40101,0.4603777567,1,0.1486937733,0.1163158535
40103,0.5930977664,1,0.1226190476,0.0602139836
40105,0.9275751073,1,0.1203208556,0.0851884832
40107,1,1,0.1600529101,0.1075508498
40109,0.0759131073,0,0.1589127525,0.1477831724
40111,0.5307851577,1,0.1346704871,0.1152257192
40113,0.7306298835,1,0.1224368499,0.0946004587
40115,0.4932144626,1,0.1389599318,0.1099051441
40117,1,1,0.1084745763,0.077994933
40119,0.3284178037,1,0.2154191377,0.2257910028
40121,0.553560414,1,0.1174751607,0.1094859757
40123,0.5464600026,0,0.0992810681,0.0874506271
40125,0.5273552875,1,0.1206403659,0.1091870143
40127,1,1,0.1252983294,0.1201290643
40129,1,0,0.0889679715,0.0759493671
40131,0.5483725325,1,0.0999564776,0.0797088943
40133,0.7332739005,1,0.1515151515,0.1052371542
40135,0.8087370484,0,0.1278632479,0.1044525343
40137,0.5249953323,1,0.1088067328,0.1055217738
40139,0.4147025814,1,0.1734397678,0.1446216385
40141,1,1,0.16,0.1427429028
40143,0.0513298639,0,0.1440876304,0.129680309
40145,0.3639495684,1,0.106045082,0.0857171636
40147,0.2488990563,1,0.1140824338,0.1016949153
40149,1,1,0.1067484663,0.0840293597
40151,0.4034090909,0,0.0855855856,0.1285003111
40153,0.4402540303,0,0.0924528302,0.0813464236
41001,0.4139668826,1,0.1405017921,0.1389464339
41003,0.1940557237,1,0.2027027027,0.2028449579
41005,0.1710959395,1,0.1723856977,0.1484532732
41007,0.3911180366,1,0.1714714715,0.1620537505
41009,0.4122344977,1,0.1281665413,0.107405591
41011,0.3814012229,1,0.1400904977,0.1403805186
41013,0.4984639017,0,0.1366834171,0.1159688413
41015,0.5182973642,1,0.1802594995,0.1429618097
41017,0.2924142384,1,0.1778015883,0.1517930992
41019,0.4037913328,1,0.1379612395,0.1328373594
41021,1,0,0.1555555556,0.1178707224
41023,1,1,0.1648854962,0.1362507759
41025,0.4437625083,0,0.1349593496,0.1177876408
41027,0.5179547066,1,0.1340782123,0.1322206439
41029,0.2059536234,1,0.1863857374,0.1482894089
41031,0.6699453106,0,0.1898120073,0.1328671329
41033,0.4314224089,1,0.2258644537,0.171908709
41035,0.3775229424,0,0.1957181088,0.1607703127
41037,1,0,0.1854014599,0.1471806308
41039,0.1803086918,1,0.1993828928,0.1784229963
41041,0.3799980157,1,0.1493550577,0.1549795362
41043,0.3424539305,0,0.1750992568,0.1470308163
41045,0.588704824,1,0.1946857435,0.1543645362
41047,0.1535326087,1,0.193263436,0.1625213363
41049,1,1,0.1566707466,0.0854865974
41051,0.0128165822,1,0.2021637237,0.17673809
41053,0.2040533895,1,0.1822621298,0.1684543972
41055,1,0,0.0915492958,0.1230982019
41057,0.6065717415,1,0.1673989455,0.1370855148
41059,0.3173774586,1,0.1517956312,0.1106530463
41061,0.4291494885,0,0.1490270527,0.111732373
41063,1,0,0.1024464832,0.0835753469
41065,0.3476565429,1,0.1488641856,0.1270612038
41067,0.0549509304,0,0.1643478645,0.1400968081
41069,1,0,0.1428571429,0.1010452962
41071,0.2648855387,1,0.1809111199,0.1491385689
42001,0.6325732774,1,0.0965923327,0.0999822951
42003,0.0241464347,1,0.1265837861,0.1189640671
42005,0.6494401904,1,0.1005233712,0.0776091784
42007,0.2892132093,1,0.1028376211,0.0929316007
42009,0.9065304664,1,0.1005947763,0.0976657825
42011,0.2655480134,1,0.1301033955,0.1247120472
42013,0.2573887414,0,0.1138963493,0.0993011006
42015,0.7297847149,1,0.102326539,0.0937034357
42017,0.1029684257,1,0.1327079935,0.1234729512
42019,0.4330857801,1,0.1075097301,0.097364969
42021,0.4608382282,1,0.1040165706,0.096812586
42023,1,0,0.1197183099,0.1135209968
42025,0.5891982888,1,0.1419612315,0.1149604503
42027,0.3464898971,1,0.1735973027,0.1711283244
42029,0.1931221733,1,0.1207105369,0.1144060784
42031,0.8479632663,1,0.1240601504,0.1083726743
42033,0.6130930215,0,0.1171662125,0.1003215434
42035,0.4790387183,0,0.1196990424,0.1170636259
42037,0.4472631205,1,0.1104413766,0.1201680333
42039,0.6578784341,1,0.1154251317,0.0977238146
42041,0.2088650282,1,0.1093338535,0.1013897082
42043,0.1482641471,1,0.1372023681,0.1203474585
42045,0.0078480662,0,0.1609101517,0.1550640192
42047,0.5591803808,1,0.0640740741,0.0619863277
42049,0.2398256029,1,0.1420172699,0.1307507637
42051,0.5510543151,1,0.1222848692,0.1127450032
42053,1,0,0.1036414566,0.0650054171
42055,0.4448156889,1,0.1085603427,0.0940456136
42057,1,0,0.0984974958,0.084322836
42059,0.7565222228,1,0.0942314583,0.0819285977
42061,0.7434682028,1,0.0949326491,0.0790462615
42063,0.5984191433,1,0.1145720894,0.1120739831
42065,0.7346938776,1,0.112144266,0.0990047748
42067,1,1,0.1102227299,0.070833822
42069,0.1755289584,1,0.1397122055,0.1364634332
42071,0.2787549007,1,0.1383568913,0.1239247429
42073,0.4242012316,0,0.1138188867,0.0964679402
42075,0.2538584502,0,0.1281957633,0.1046992894
42077,0.0986792397,0,0.153024158,0.1458867248
42079,0.222224611,1,0.1324921136,0.1394540364
42081,0.4043857498,1,0.1293264476,0.1162635604
42083,0.7239068065,1,0.0928684628,0.0743230267
42085,0.4794400463,1,0.1094978166,0.0956009621
42087,0.5449147216,1,0.1137339056,0.0877652169
42089,0.5676035336,1,0.1574902888,0.1473988439
42091,0.0333651274,1,0.1308761255,0.1236985493
42093,0.5428429643,1,0.1257525084,0.1151333696
42095,0.1685791066,1,0.1327489305,0.116695217
42097,0.3525920106,0,0.1074391223,0.1040963591
42099,0.9351686227,1,0.0981767181,0.0795063954
42101,0,0,0.2226303336,0.2044880833
42103,0.8723327923,1,0.1689507495,0.1573048019
42105,1,1,0.1237274863,0.0924097501
42107,0.4706499172,1,0.1039372853,0.0921043087
42109,0.7034678881,1,0.0977391304,0.0782608696
42111,0.775971617,0,0.094610986,0.0922459418
42113,1,0,0.1020833333,0.0854063018
42115,1,0,0.1221646144,0.1141808475
42117,1,1,0.1165850673,0.0995908089
42119,0.6320142452,0,0.1127521614,0.0968975469
42121,0.5606691244,1,0.0981697171,0.0895266127
