fips,cropland_acres,land_area_acres,cropland_share_of_land
48235,4432,672988.044442639,0.00658555532538551
48237,64723,583021.837513121,0.111012994429293
48239,116170,530843.317555755,0.218840467908496
48241,11813,600739.215986837,0.0196641066300204
48243,23297,1449315.62074872,0.0160744834779085
48245,122074,561110.125167327,0.217558006039539
48247,16041,727150.760068617,0.0220600745827266
48249,116011,553712.594635308,0.209514829758222
48251,109535,464032.156677333,0.23605045129699
48253,313674,594307.41529168,0.527797553806479
48255,68844,478561.498900443,0.143856119136575
48257,91185,499642.5892417,0.182500455252203
48259,19708,423970.467610206,0.0464843697984157
48261,,933479.580582153,
48263,62879,577604.387850909,0.108861707636872
48265,14558,706132.6855532,0.020616521933969
48267,21071,800627.374359149,0.0263181108650775
48269,52404,582958.800189112,0.0898931450781773
48271,9525,870741.354408705,0.0109389544343718
48273,58989,564035.933434721,0.104583762315964
48275,175071,544397.522145937,0.321586695159624
48277,192638,580691.874450932,0.331738755914481
48279,413307,650356.056482827,0.6355088045696
48281,40992,456018.165679488,0.0898911558466538
48283,11484,951490.573870365,0.0120694837293939
48285,94731,620613.866197492,0.152640804789648
48287,47350,402585.262452603,0.11761483694544
48289,59974,686820.022909762,0.0873212748602114
48291,66290,741346.156419576,0.0894184173290327
48293,59023,579475.259509162,0.101855944721427
48295,112534,596616.827587753,0.188620224566911
48297,43806,665404.606154067,0.0658336290354101
48299,24460,597801.760160204,0.0409165740720553
48301,783,428043.367226215,0.00182925390264532
48303,361218,573185.082321017,0.630194349331821
48305,437414,570794.859399302,0.766324350678858
48307,67529,681984.542744296,0.0990183732438631
48309,222668,663481.739322861,0.335605317830226
48311,8243,729471.533775897,0.0112999611613801
48313,34659,298281.759895508,0.116195505927488
48315,16103,243776.950097441,0.0660562862631738
48317,269925,585571.697677019,0.460959778402544
48319,38997,594455.015536543,0.065601263309726
48321,146069,699598.326734924,0.208789807548161
48323,13233,818864.777458491,0.0161601773140997
48325,160659,848230.824921288,0.189404812086272
48327,26326,577296.97615457,0.0456021789259316
48329,67801,576228.832998342,0.117663324216536
48331,133510,650467.709813704,0.205252309969756
48333,43079,478863.738186946,0.0899608731350257
48335,126283,583099.618873898,0.216571913121607
48337,87974,595779.626155342,0.147661981272689
48339,18470,666950.414884406,0.0276932131501877
48341,178721,575806.735740995,0.310383656366936
48343,10784,161273.085487693,0.0668679461758234
48345,81094,633322.170998746,0.128045414661728
48347,32477,605647.120021315,0.0536236348302243
48349,117599,646209.310906337,0.181982831282734
48351,5301,597553.33251831,0.00887117469106838
48353,107186,583678.166702434,0.183638871752838
48355,383446,537117.152676632,0.713896396883179
48357,266185,587318.108285391,0.453221169660675
48359,117875,960334.813249411,0.122743649791426
48361,5210,213622.860099623,0.0243887756093628
48363,62486,609631.385902425,0.102498003621489
48365,27642,519267.470028243,0.053232681797873
48367,76147,578379.872984677,0.131655687821656
48369,445516,563725.94813584,0.790306001476883
48371,86467,3048854.12894303,0.0283604909723825
48373,20476,676508.618311829,0.0302671679942469
48375,67502,581369.45742117,0.116108610692114
48377,4326,2467361.42450072,0.00175328995462243
48379,21935,146873.624818101,0.14934607916953
48381,221224,584134.704766468,0.378720863860406
48383,40534,752200.91733321,0.0538871983082736
48385,2629,447461.606385002,0.00587536441671372
48387,123885,668093.19547965,0.185430716609916
48389,66694,1686626.25817797,0.039542844584934
48391,73951,493110.045165342,0.149968553115165
48393,50070,591396.923357117,0.0846639507621603
48395,122555,547298.964587237,0.223926972148447
48397,11059,81413.6045334984,0.135837248127856
48399,290761,672684.927190717,0.432239505074513
48401,41465,591487.060975365,0.0701029705225064
48403,4276,314694.488923102,0.013587781643818
48405,6238,339621.725345653,0.0183674939924742
48407,14274,364315.43705184,0.0391803326137095
48409,244431,443725.521781721,0.550860809219446
48411,72761,726600.316276379,0.100138959989557
48413,57716,838810.599455192,0.0688069512205575
48415,234128,579484.475057241,0.404028080263709
48417,48665,585142.886813576,0.0831677203922065
48419,35527,509177.061656754,0.0697733709456642
48421,403875,590630.196132261,0.683803507922171
48423,62745,589742.875550949,0.106393824497468
48425,29788,119172.669536475,0.249956639520296
48427,85536,782834.599338688,0.10926446029884
48429,28903,573901.5631377,0.0503622953071921
48431,15761,591007.566327226,0.0266680172945088
48433,67425,586440.053167445,0.114973388389535
48435,21768,930518.499998464,0.0233934091584809
48437,419824,569702.124315556,0.736918438744422
48439,34694,553759.513275314,0.0626517453303797
48441,161022,585943.263860794,0.274808176714964
48443,8551,1509092.77276322,0.0056663183035081
48445,496422,568864.531962432,0.872654159484114
48447,100079,584033.430602908,0.171358341416666
48449,32675,260033.305156515,0.125656980671506
48451,189638,974284.859408891,0.194643279292111
48453,51487,636348.423649831,0.0809100770686159
48455,10658,444028.780377921,0.0240029486172693
48457,10937,591609.49106612,0.0184868568965836
48459,33485,373107.092405809,0.089746350797267
48461,57289,794446.418490723,0.0721118487875328
48463,115702,993229.881631742,0.116490655526712
48465,4197,2012639.7135116,0.00208532106955059
48467,95460,539245.797749394,0.17702502346502
48469,106033,564535.466846628,0.187823451717351
48471,32166,501902.245386676,0.0640881771214604
48473,65983,328509.775174632,0.200855514770981
48475,3473,534785.726997693,0.00649418977484226
48477,57270,386684.211325076,0.148105348816155
48479,53047,2151345.72389333,0.0246575896244142
48481,364166,695130.93128552,0.523881161965474
48483,111190,585301.028821098,0.189970621141666
48485,108653,401659.494745061,0.270510224260885
48487,181374,621405.316315716,0.291877129528531
48489,170402,377992.33415869,0.450808084188452
48491,159219,714135.841968511,0.222953380355639
48493,85199,514390.04224172,0.16563112230692
48495,,538412.024904144,
48497,82410,578812.793704817,0.142377640743766
48499,47126,412955.666178409,0.114118787704538
48501,208123,511817.632476279,0.406635072326559
48503,88121,585278.919561343,0.15056240205276
48505,5980,638983.884577182,0.0093586084787678
48507,48593,830340.521360633,0.058521773597624
49001,34234,1653063.4295114,0.0207094291657754
49003,239338,3700034.22923805,0.0646853475323895
49005,113209,745399.57572998,0.151876931093143
49007,29407,946779.684237999,0.0310600243008676
49009,4999,445769.685478405,0.0112143112527605
49011,12878,207818.539040547,0.0619675225292936
49013,65727,2070734.58568305,0.0317409099429898
49015,47131,2856086.48855748,0.0165019512500143
49017,18114,3314915.40010764,0.00546439284677123
49019,9608,2350628.81780578,0.00408741691891989
49021,85936,2109546.65468398,0.0407367145965651
49023,45181,2170759.82156593,0.0208134495355675
49025,4641,2556249.62555693,0.00181555038819374
49027,107745,4342708.05717203,0.0248105556674614
49029,13446,389886.351115302,0.0344869728358959
49031,14788,485254.136869727,0.0304747530755622
49033,68991,658405.317325913,0.104784998213873
49035,4652,481824.966045442,0.00965495839325449
49037,114059,5007209.463753,0.0227789551896458
49039,73806,1017482.49590073,0.072537857208701
49041,29073,1222704.59393043,0.0237776157416271
49043,30048,1197231.34382091,0.0250979062276328
49045,21715,4505772.35841578,0.00481937352193153
49047,84226,2869043.61216844,0.029356821082389
49049,102037,1282854.43349292,0.0795390321271107
49051,12962,753249.136135463,0.0172081179760808
49053,17052,1553656.78636667,0.0109753969793272
49055,17344,1575099.90215294,0.0110113650418575
49057,21750,391070.549784772,0.0556165633335731
50001,109133,490452.021045652,0.222515139742572
50003,7114,431511.303695566,0.0164862425134035
50005,29326,415496.371829257,0.0705806403817437
50007,28520,343583.58445213,0.0830074581283541
50009,5546,423916.835364103,0.0130827547701344
50011,77854,403814.926535333,0.192796241258278
50013,9920,52332.5582858254,0.189556947432606
50015,9051,295202.950648043,0.0306602626434825
50017,30834,439685.313960513,0.0701274275509897
50019,49472,444513.101735468,0.111294807300058
50021,32544,595552.146625017,0.0546450889051887
50023,17514,439718.358621798,0.0398300404260897
50025,9688,503013.467906607,0.0192599216882176
50027,19781,620252.290978482,0.0318918612437439
51001,60067,287564.661142524,0.208881716415875
51003,42417,461101.981810751,0.091990495971039
51005,8295,285806.183389976,0.0290231649351045
51007,29484,227430.688710755,0.129639496618231
51009,16966,303335.354791569,0.0559314953961032
51011,18601,213903.070682727,0.0869599484506236
51015,94998,618927.037638587,0.153488204946498
51017,8498,338689.070564037,0.0250908598433596
51019,57623,486466.665676917,0.11845210384522
51021,14043,228892.865613316,0.0613518466919968
51023,25471,346416.780093779,0.073527038710725
51025,24683,362393.608804549,0.0681110245884948
51027,1331,321826.809404171,0.00413576483097915
51029,25552,370958.413264283,0.0688810364891116
51031,36347,322052.686703206,0.112860415393759
51033,41048,337512.125920133,0.121619334084943
51035,31859,303836.42767,0.104855761517189
51036,22221,117056.673046851,0.189831125570315
51037,37523,304189.223729034,0.12335413970294
51041,5226,271043.608776167,0.0192810301766449
51043,19671,112613.268811783,0.174677462145934
51045,15718,209982.847844527,0.0748537328707807
51047,53745,242676.298498604,0.221467857934668
51049,13821,190383.406804064,0.0725956123593487
51051,2091,211481.762398292,0.00988737740922519
51053,43948,322486.816015764,0.136278439357508
51057,45576,164706.580161934,0.276710256233789
51059,648,250253.085698741,0.00258937866116894
51061,68239,414715.981159464,0.164543936332565
51063,29022,243790.617248959,0.119044778373742
51065,15204,183755.07504492,0.0827405719068346
51067,63648,441990.417974268,0.144003121813617
51069,30975,264406.174396103,0.117149306633047
51071,14462,228623.687297053,0.0632567874789342
51073,15918,139398.252384486,0.114190814645906
51075,17020,180498.47545267,0.0942944252427384
51077,37166,282742.609424778,0.13144817498718
51079,13039,99806.0909699559,0.130643329212493
51081,18132,188945.312297724,0.0959642754800347
51083,51646,523347.878435465,0.0986838814640739
51085,58845,299246.797095987,0.196643708708183
51087,6209,149567.095216275,0.0415131415838608
51089,13126,244704.659559067,0.0536401718857815
51091,16543,265704.23798961,0.0622609564874418
51093,56312,202038.664116814,0.278718928607852
51095,2381,91070.857434736,0.0261444776854802
51097,32940,201683.766920725,0.163324993889804
51099,14454,114961.833967053,0.125728683174473
51101,35424,175302.697603012,0.202073330783652
51103,7511,85315.9688187077,0.0880374460256146
51105,24768,278641.673726451,0.0888883549569666
51107,53305,330071.815269028,0.161495158126583
51109,34108,316849.827554645,0.107647210235952
51111,24800,276287.960130567,0.0897614213383752
51113,39254,205208.786957035,0.191288105066469
51115,2550,54982.9384476601,0.0463780232922149
51117,48864,400198.128595255,0.122099521483318
51119,14138,83411.4463496704,0.169497120823584
51121,25182,247582.067789696,0.10171172825566
51125,21847,301276.944975461,0.0725146758301717
51127,12022,134421.941673175,0.0894348039491167
51131,33406,135495.550553326,0.246546841306443
51133,41441,122516.193635705,0.338249163398126
51135,19456,201209.407122402,0.0966952801971346
51137,51489,217929.592325303,0.236264379933967
51139,26760,198411.053833685,0.134871517906614
51141,18403,309090.81570366,0.0595391356359285
51143,89398,620161.777018737,0.144152708717001
51145,10463,166529.575152618,0.0628296804961583
51147,19621,223965.642633046,0.0876071872869706
51149,14168,169818.784747789,0.0834301106384786
51153,11688,214562.971039005,0.0544735186290613
51155,24383,204696.896299235,0.119117585272792
51157,20288,170478.229441745,0.119006397863445
51159,27947,122545.841339317,0.228053434490833
51161,6309,160350.407091624,0.0393450825253911
51163,34996,381790.972747854,0.0916627225314527
51165,103499,543867.816919904,0.19030175491197
51167,33973,303055.321877235,0.112101644642169
51169,29490,342929.452029654,0.085994363637947
51171,49875,325170.751111496,0.153380953943483
51173,28232,288921.401885593,0.0977151564949809
51175,101699,383485.254993472,0.265196637095554
51177,15421,257259.721464083,0.0599433129766215
51179,5566,172291.200108438,0.0323057706748622
51181,28339,178527.645961222,0.158737319631468
51183,46662,313744.513784015,0.148726106592967
51185,26977,332026.361504289,0.0812495727079535
51187,12692,137325.959940967,0.0924224378657608
51191,50223,359163.640006314,0.139833196921373
51193,27774,146768.687070163,0.189236550073672
51195,3513,258201.472688985,0.0136056543884688
51197,48333,295649.35615593,0.163480822784233
51199,180,67008.8461716436,0.00268621249706239
51550,31105,216612.095870423,0.14359770572834
51800,55302,255466.918550166,0.216474212449313
51810,18697,156620.028151591,0.119378091171733
53001,769967,1231993.01363341,0.624976758373983
53003,70814,407088.301370584,0.173952431847301
53005,463228,1088081.55863951,0.425729115912229
53007,27525,1869553.58530104,0.0147227660209418
53009,6708,1112814.95794094,0.00602795635710353
53011,22009,402239.629484353,0.0547161402973005
53013,198737,555894.38738052,0.357508556502048
53015,14133,730341.592069503,0.0193512188727368
53017,508198,1164316.06790184,0.436477700523193
53019,11476,1410074.37986338,0.00813857776857976
53021,451688,794621.341671773,0.568431750209113
53023,156685,454934.571517995,0.344412163439644
53025,814651,1714910.12986416,0.475040053594255
53027,16239,1216936.26006352,0.0133441664390479
53029,9528,133423.046587601,0.071411950511445
53031,2117,1154385.85597201,0.00183387555300343
53033,19170,1354071.24461078,0.0141573052941615
53035,2515,252871.21193651,0.00994577429648836
53037,59201,1470253.74283548,0.0402658386611736
53039,223233,1197847.27424569,0.186361821577441
53041,53115,1537780.11885682,0.0345400485730596
53043,792235,1478783.61178355,0.535734230273549
53045,5065,614114.13079678,0.00824765258768502
53047,105529,3370363.37407918,0.0313108671936099
53049,7755,597358.639671253,0.0129821508972698
53051,16020,896156.633595842,0.0178763392463207
53053,15067,1067506.40569322,0.0141142010199141
53055,7928,111305.137156632,0.0712276198792469
53057,68346,1107347.85492347,0.0617204428546289
53059,1646,1061291.50149913,0.00155094052640103
53061,40064,1335369.27968858,0.0300021878662234
53063,391751,1129103.33316239,0.34695761538741
53065,66443,1585345.67753852,0.0419107333759299
53067,19518,462400.749407489,0.0422101392028667
53069,3086,168274.012871629,0.0183391359565081
53071,579774,812821.115069486,0.71328609610546
53073,64682,1349087.44611221,0.0479450017761265
53075,943430,1381927.77200396,0.682691251390014
53077,339183,2748487.51178959,0.123407146128582
54001,30611,218277.665953401,0.140238809437036
54003,30511,205534.232156974,0.14844729113882
54005,,321517.024013543,
54007,18153,326870.138554285,0.0555358163957374
54009,3965,57085.2462875983,0.0694575263812323
54011,7857,179855.116330595,0.0436851625925276
54013,11362,178728.070417591,0.0635714354966912
54015,3170,218840.829248021,0.0144854139462582
54017,12993,204622.630012503,0.0634973756285222
54019,7182,423396.972592501,0.0169628043299977
54021,10094,216641.641519513,0.0465930738393654
54023,21695,305518.084807492,0.0710105263119534
54025,38426,652686.672397432,0.058873578433668
54027,40882,409857.278030292,0.099746917259765
54029,2488,52870.4110704799,0.0470584576443585
54031,33739,372681.901636197,0.0905302883018322
54033,25944,266245.262866041,0.0974439872496568
54035,33244,297189.962082472,0.111861113232265
54037,39781,133949.1500056,0.296985833790934
54039,2861,577096.93100496,0.0049575727166281
54041,16926,247635.07510629,0.0683505759139129
54043,3967,279739.541436065,0.0141810484840115
54045,,289843.457081891,
54047,524,341412.795309534,0.00153479895070988
54049,12734,197622.368330463,0.0644360256765381
54051,20190,195476.040643743,0.103286315466132
54053,37440,275691.396342914,0.135804020352637
54055,10713,268135.547123025,0.0399536731140116
54057,20729,209844.290173976,0.0987827687987799
54059,,270809.368689723,
54061,13171,230458.876196973,0.0571511942492627
54063,34527,302562.443754555,0.114115286654708
54065,8456,146606.512302823,0.0576782017877467
54067,13515,413981.659581379,0.0326463737878303
54069,8620,67731.3318961899,0.127267540127687
54071,31855,445471.771277385,0.0715084592423357
54073,4193,83276.3849731557,0.0503504084783654
54075,19766,601752.689795679,0.0328473812168774
54077,48212,415240.89871874,0.116106096843452
54079,15413,221234.615676436,0.0696681211160106
54081,8514,387439.02362267,0.0219750708650656
54083,21409,665408.051050184,0.0321742425061
54085,20702,289273.630096462,0.0715654586043556
54087,23278,309480.3081473,0.0752164172879156
54089,16014,230776.400186818,0.0693918441705319
54091,12788,110573.49345956,0.115651587011465
54093,5471,268188.422979557,0.0203998365746647
54095,11344,164033.138183671,0.0691567577479246
54097,13817,226967.99846405,0.0608764235200694
54099,4700,323843.435430091,0.0145131859590052
54101,1918,354220.495037925,0.00541470645224706
54103,6527,229162.841585749,0.0284819299448148
54105,10458,148807.12632359,0.0702788922706461
54107,23762,234559.785949235,0.10130466270609
54109,383,319660.698954859,0.00119814541247088
55001,83824,413213.626898796,0.202858750397721
55003,26288,668780.529722433,0.0393073644217938
55005,183541,552354.072509547,0.332288669776808
55007,43363,945843.877627248,0.0458458325160182
55009,156948,339258.729764913,0.462620372683574
55011,169661,432506.264122158,0.392274087276758
55013,42830,525821.613338849,0.0814534794947647
55015,118921,203679.963262165,0.583862045609916
55017,215050,645347.455275853,0.333231344203685
55019,300614,774206.459545855,0.3882866079112
55021,224613,489983.830233166,0.458409004830047
55023,88661,365315.036140644,0.242697374125784
55025,365559,765757.502042421,0.477382198705184
55027,309761,560447.328241772,0.552703143347615
55029,86012,308439.337440082,0.278861965901833
55031,27984,834734.041691122,0.0335244504265168
55033,260795,544102.049346081,0.479312658927552
55035,113591,408270.288693999,0.278224997374563
55037,8842,312335.398561233,0.0283093112107386
55039,260768,460522.207351105,0.566244137280418
55041,8760,649130.045853154,0.0134949846428487
55043,365854,734001.097973896,0.498437946496112
55045,231645,373788.19959299,0.619722613641183
55047,92456,223708.15264841,0.413288469398378
55049,218147,488126.942021318,0.446906288549983
55051,4792,485253.501561792,0.0098752507392052
55053,126912,632265.511076677,0.200725799172381
55055,156681,356155.067498135,0.439923545383277
55057,104211,490931.560419866,0.212271950719311
55059,56991,173973.156737652,0.327585019831199
55061,146569,219170.559996582,0.668744013804983
55063,77568,289156.750486776,0.268255884980792
55065,241090,405496.326189018,0.594555324991078
55067,70639,557241.442086864,0.126765517897337
55069,47474,562370.465653371,0.0844176621986077
55071,193638,377153.297474614,0.513419878061741
55073,329036,988924.07827519,0.33272119389982
55075,85488,895659.575932747,0.0954469781791504
55077,77508,291656.107747116,0.265751335018173
55078,,228873.344535323,
55079,,154532.782620151,
55081,146437,576578.342802914,0.253975893870948
55083,144889,638385.329367263,0.226961669284611
55085,13373,712924.432548696,0.0187579487943648
55087,203470,408036.735313409,0.498656082628729
55089,41506,149126.902926088,0.278326708230316
55091,76138,148484.959717847,0.512765738325811
55093,156770,367371.703616711,0.426734009333398
55095,151382,585164.464796761,0.25869991960735
55097,190418,512559.071924864,0.371504496613248
55099,26750,802596.479796353,0.0333293263468928
55101,88199,212870.852448103,0.414331032105499
55103,125856,375135.691675859,0.335494603133491
55105,256861,459627.123954248,0.558846479272551
55107,68764,584674.130376873,0.117610813318653
55109,194603,462180.983765843,0.421053671257476
55111,196731,532215.581211753,0.369645322205865
55113,20522,804864.271144683,0.0254974667602197
55115,189890,571663.904560846,0.332170701149785
55117,171376,327372.219128459,0.523489746491754
55119,132319,624033.547680936,0.212038279819619
55121,199105,469098.326766234,0.42444193176417
55123,196220,506600.292705287,0.387327056113942
55125,1659,548934.506918527,0.00302221845974465
55127,154598,355477.400264962,0.434902471675463
55129,33038,510153.009548226,0.0647609626556105
55131,89676,275611.993970837,0.325370455429051
55133,47812,351823.868133155,0.135897545137286
55135,159564,478528.971677826,0.333446895473297
55137,113520,400743.089366194,0.283273755711023
55139,118630,278206.347188321,0.426410113208876
55141,135944,507531.046505206,0.267853564695388
56001,113517,2735472.09033582,0.0414981386214999
56003,107765,2007652.57983171,0.0536771157931286
56005,131367,3073321.75009824,0.0427443042681102
56007,186334,5054557.10687105,0.0368645553033127
56009,53590,2723196.58962097,0.0196790786990002
56011,151456,1826867.11544823,0.0829047710801011
56013,109749,5877497.57005872,0.0186727427262728
56015,241931,1424392.25523196,0.169848578656167
56017,22254,1282836.09703813,0.0173475006287873
56019,47087,2658657.22814016,0.0177108201469579
56021,292019,1718952.76154205,0.1698819226062
56023,85996,2608215.5365387,0.0329712014959175
56025,62071,3417943.77316875,0.0181603338496275
56027,55547,1680657.7625277,0.0330507502708092
56029,129215,4440984.75758737,0.0290960242048203
56031,127961,1332133.64748211,0.0960571788287617
56033,90691,1614951.05817677,0.0561571197720302
56035,120319,3127348.16486711,0.0384731707686639
56037,36859,6673267.22032021,0.00552338139371427
56039,13888,2557981.02994973,0.00542928185838538
56041,60227,1332301.22224334,0.0452052426241786
56043,49270,1432754.67519544,0.0343883016771724
56045,36992,1534723.11863608,0.0241033705368791
